customer_id,gender,senior_subscriber,family_account,kids_profile,subscription_months,mobile_access,shared_profiles,streaming_quality,account_security,offline_downloads,device_protection,premium_support,live_tv_package,movie_package,subscription_plan,digital_billing,payment_method,monthly_subscription_fee,total_spent,churn,views_per_week,average_watch_time,number_of_devices,favorite_genre,engagement_score,subscription_value_ratio,churn_probability,predicted_class,risk_level
2446-PLQVO,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.3,70.3,1,8.4,1.26,5,Kids,2.12,1.0,0.9239,1,High
4707-MAXGU,Male,0,Yes,No,72,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),25.85,1872.2,0,9.7,4.08,1,Reality,39.58,72.43,0.0058,0,Low
2710-WYVXG,Female,0,No,No,3,Yes,Single,Standard HD,Yes,Yes,No,Yes,No,Yes,Two-Year,No,Mailed check,71.1,213.35,0,23.9,4.04,5,Reality,19.31,3.0,0.0997,0,Low
3005-NFMTA,Male,1,No,No,55,Yes,Multiple,Ultra HD,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,98.8,5617.75,1,7.3,2.99,1,Drama,21.83,56.86,0.5241,1,Medium
6300-BWMJX,Female,0,Yes,No,59,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,No,Monthly,No,Electronic check,93.35,5386.5,0,31.0,2.85,2,Drama,44.18,57.7,0.293,0,Low
8784-CGILN,Female,0,No,No,18,Yes,Multiple,Ultra HD,No,No,No,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),99.85,1776.95,1,20.4,3.85,1,Drama,78.54,17.8,0.555,1,Medium
5389-FFVKB,Male,1,Yes,No,32,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Credit card (automatic),80.3,2483.05,1,5.1,0.71,3,Reality,1.21,30.92,0.5763,1,Medium
7009-LGECI,Female,0,No,No,4,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),50.55,235.65,0,25.3,1.82,4,Reality,11.51,4.66,0.4024,1,Medium
8444-WRIDW,Female,1,No,No,66,Yes,Multiple,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),80.45,5224.35,1,25.7,4.9,4,Sports,31.48,64.94,0.4741,1,Medium
5022-KVDQT,Male,0,No,No,27,Yes,Multiple,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,81.3,2272.8,0,20.4,3.58,5,Sports,14.61,27.96,0.7567,1,High
7976-CICYS,Male,0,No,No,4,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),20.7,83.75,0,22.9,2.77,3,Action,21.14,4.05,0.2719,0,Low
1036-GUDCL,Male,0,Yes,Yes,60,Yes,Single,Standard HD,Yes,Yes,No,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),79.05,4663.4,0,26.2,2.27,4,Sports,14.87,58.99,0.1395,0,Low
2005-DWQZJ,Female,0,Yes,Yes,8,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.05,201.7,0,20.8,5.03,3,Kids,34.87,10.59,0.0281,0,Low
8148-WOCMK,Male,0,Yes,Yes,8,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.6,125.0,0,21.4,2.89,2,Drama,30.92,6.38,0.0168,0,Low
7815-PDTHL,Male,0,No,No,35,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Mailed check,20.2,684.4,0,23.2,4.89,2,Drama,56.72,33.88,0.0143,0,Low
9451-LPGOO,Male,0,No,No,7,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,86.8,620.35,1,13.0,2.59,5,Drama,6.73,7.15,0.9005,1,High
9173-IVZVP,Female,0,Yes,Yes,53,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.9,1146.05,0,14.4,2.04,1,Drama,29.38,54.83,0.0105,0,Low
9129-UXERG,Female,1,No,No,18,Yes,Multiple,Ultra HD,No,Yes,No,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),103.6,1806.35,0,12.8,3.75,2,Reality,24.0,17.44,0.5201,1,Medium
3635-JBPSG,Female,0,No,No,15,No,Single,Standard HD,No,Yes,No,No,No,Yes,Two-Year,Yes,Mailed check,38.8,603.0,0,4.5,4.05,3,Sports,6.07,15.54,0.1858,0,Low
7964-ZRKKG,Male,0,Yes,No,67,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,No,Annual,Yes,Bank transfer (automatic),88.4,5798.3,0,23.9,3.93,3,Kids,31.31,65.59,0.15,0,Low
5868-YWPDW,Male,1,Yes,No,6,Yes,Single,Ultra HD,No,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,84.2,519.15,1,13.9,3.43,3,Drama,15.89,6.17,0.8561,1,High
6229-LSCKB,Male,1,No,No,6,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.7,497.6,0,5.9,4.0,5,Drama,4.72,6.24,0.8583,1,High
2025-JKFWI,Male,0,No,No,13,Yes,Multiple,Ultra HD,No,No,No,Yes,Yes,Yes,Monthly,Yes,Mailed check,99.0,1301.7,1,27.9,2.61,5,Documentary,14.56,13.15,0.612,1,Medium
4078-SAYYN,Female,0,No,No,11,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.75,1129.75,1,9.9,2.06,3,Reality,6.8,11.21,0.9068,1,High
1724-IQWNM,Male,0,No,Yes,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,19.3,19.3,0,27.9,4.85,2,Reality,67.66,1.0,0.4175,1,Medium
8217-QYOHV,Male,0,No,No,5,Yes,Single,Standard HD,Yes,No,No,Yes,No,No,Monthly,Yes,Mailed check,55.75,266.95,0,18.8,2.15,2,Documentary,20.21,4.79,0.252,0,Low
5546-QUERU,Male,0,No,No,13,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Mailed check,19.95,257.0,0,13.6,3.47,1,Reality,47.19,12.88,0.0447,0,Low
9940-HPQPG,Female,0,Yes,No,9,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,No,No,Monthly,No,Bank transfer (automatic),91.75,865.8,1,4.5,4.31,3,Drama,6.46,9.44,0.5865,1,Medium
6897-UUBNU,Male,0,No,No,29,Yes,Single,Ultra HD,No,Yes,No,Yes,Yes,No,Monthly,No,Mailed check,89.65,2623.65,0,24.6,4.37,1,Reality,107.5,29.27,0.2664,0,Low
6127-IYJOZ,Male,1,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,45.85,45.85,0,24.0,3.93,2,Drama,47.16,1.0,0.7287,1,High
6618-RYATB,Female,0,No,No,1,Yes,Multiple,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,79.55,79.55,1,22.3,2.26,5,Documentary,10.08,1.0,0.859,1,High
8930-XOTDP,Female,0,Yes,Yes,18,Yes,Single,Standard HD,No,No,No,No,Yes,No,Monthly,No,Mailed check,55.95,1082.8,0,15.6,3.65,3,Documentary,18.98,19.35,0.2492,0,Low
5916-QEWPT,Female,0,Yes,No,2,Yes,Single,Standard HD,No,No,Yes,No,Yes,Yes,Monthly,No,Credit card (automatic),69.0,147.8,0,15.2,4.18,4,Drama,15.88,2.14,0.4552,1,Medium
5060-TQUQN,Male,0,Yes,Yes,30,Yes,Multiple,Ultra HD,No,Yes,No,Yes,No,No,Monthly,Yes,Bank transfer (automatic),83.55,2570.2,0,13.1,3.71,2,Action,24.3,30.76,0.2925,0,Low
0531-XBKMM,Male,0,No,Yes,66,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,No,Two-Year,No,Bank transfer (automatic),65.7,4378.9,0,13.5,2.16,2,Comedy,14.58,66.65,0.0239,0,Low
8465-SBRXP,Male,0,Yes,Yes,38,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,No,Two-Year,Yes,Bank transfer (automatic),94.9,3616.25,0,29.9,4.3,1,Kids,128.57,38.11,0.1172,0,Low
2408-PSJVE,Male,0,Yes,Yes,44,Yes,Single,Standard HD,No,Yes,Yes,Yes,No,No,Monthly,Yes,Mailed check,61.9,2924.05,0,26.0,3.54,2,Comedy,46.02,47.24,0.1338,0,Low
9079-YEXQJ,Female,0,No,No,54,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Monthly,No,Electronic check,111.1,6014.85,1,15.6,2.73,3,Sports,14.2,54.14,0.3857,0,Low
9700-ZCLOT,Male,0,No,No,2,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.0,32.7,0,13.8,2.66,1,Action,36.71,1.64,0.472,1,Medium
8738-JOKAR,Female,0,No,No,42,Yes,Single,Standard HD,Yes,Yes,No,Yes,No,Yes,Annual,Yes,Mailed check,67.7,2882.25,0,30.0,2.34,5,Action,14.04,42.57,0.1049,0,Low
4534-WGCIR,Female,0,Yes,Yes,58,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),25.15,1509.9,0,15.1,3.14,1,Kids,47.41,60.04,0.0215,0,Low
1930-WNXSB,Male,0,Yes,Yes,58,Yes,Single,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,92.85,5305.05,0,25.7,4.86,3,Reality,41.63,57.14,0.5437,1,Medium
2685-SREOM,Female,0,Yes,Yes,25,Yes,Multiple,Ultra HD,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,89.1,2368.4,1,16.3,4.11,5,Sports,13.4,26.58,0.7674,1,High
3508-CFVZL,Female,0,No,No,71,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Mailed check,111.3,7985.9,0,24.3,4.18,5,Sports,20.31,71.75,0.0914,0,Low
0402-CQAJN,Female,0,No,No,37,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),101.9,3545.35,1,14.2,2.49,4,Kids,8.84,34.79,0.6803,1,Medium
6692-UDPJC,Female,0,Yes,Yes,14,Yes,Multiple,Ultra HD,No,No,No,Yes,Yes,No,Monthly,Yes,Electronic check,91.65,1301.0,1,5.7,1.63,5,Reality,1.86,14.2,0.7208,1,High
1273-MTETI,Female,1,No,No,4,Yes,Multiple,Ultra HD,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,88.85,372.45,1,7.5,2.91,2,Action,10.91,4.19,0.9264,1,High
0657-DOGUM,Female,0,Yes,No,48,Yes,Multiple,Standard HD,Yes,No,No,Yes,No,No,Annual,Yes,Bank transfer (automatic),60.6,2985.25,0,19.1,2.99,5,Kids,11.42,49.26,0.0188,0,Low
5480-HPRRX,Female,1,No,No,3,No,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Electronic check,25.3,77.75,1,17.0,3.67,1,Sports,62.39,3.07,0.7183,1,High
8792-AOROI,Female,0,Yes,No,8,Yes,Single,Standard HD,Yes,No,No,Yes,No,Yes,Two-Year,No,Mailed check,65.5,564.35,0,26.0,2.3,1,Kids,59.8,8.62,0.07,0,Low
0295-PPHDO,Male,0,No,No,1,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,95.45,95.45,1,2.4,2.95,3,Documentary,2.36,1.0,0.9163,1,High
5146-YYFRZ,Male,0,No,No,67,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),19.95,1311.75,0,24.3,4.25,1,Sports,103.28,65.75,0.0084,0,Low
1195-OIYEJ,Male,0,No,No,13,Yes,Single,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,91.1,1135.7,1,13.7,1.92,1,Action,26.3,12.47,0.8431,1,High
5906-CVLHP,Female,0,Yes,Yes,45,Yes,Single,Standard HD,No,Yes,No,Yes,No,No,Annual,Yes,Credit card (automatic),54.15,2319.8,1,30.3,2.8,2,Kids,42.42,42.84,0.24,0,Low
3452-SRFEG,Male,0,No,No,49,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),74.6,3720.35,0,9.2,2.82,3,Comedy,8.65,49.87,0.436,1,Medium
4070-OKWVH,Female,0,Yes,No,52,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,No,Monthly,No,Bank transfer (automatic),94.6,5025.8,0,25.3,3.29,4,Kids,20.81,53.13,0.2922,0,Low
5297-MDOIR,Female,0,Yes,No,63,Yes,Single,Ultra HD,Yes,No,Yes,No,No,No,Annual,Yes,Credit card (automatic),81.15,5224.5,0,7.6,4.33,1,Sports,32.91,64.38,0.1037,0,Low
6369-MCAKO,Female,0,Yes,Yes,68,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),89.05,6185.8,0,15.2,2.48,2,Documentary,18.85,69.46,0.0066,0,Low
4926-UMJZD,Female,0,Yes,No,31,Yes,Single,Standard HD,No,No,No,Yes,No,No,Monthly,Yes,Mailed check,49.2,1498.55,0,17.9,1.76,1,Documentary,31.5,30.46,0.1633,0,Low
6848-HJTXY,Female,0,Yes,No,64,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.45,1208.6,0,28.1,3.13,1,Reality,87.95,62.14,0.0198,0,Low
6341-AEVKX,Female,0,Yes,No,62,Yes,Single,Ultra HD,Yes,No,Yes,Yes,Yes,Yes,Annual,Yes,Electronic check,104.3,6613.65,0,18.2,4.42,2,Documentary,40.22,63.41,0.2715,0,Low
4501-EQDRN,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),69.7,69.7,1,27.8,2.61,1,Action,72.56,1.0,0.7034,1,High
2990-HWIML,Female,0,No,No,6,Yes,Single,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,89.5,573.3,1,13.7,3.55,2,Comedy,24.32,6.41,0.8926,1,High
0682-USIXD,Female,0,Yes,No,21,Yes,Single,Ultra HD,No,No,No,Yes,Yes,No,Monthly,Yes,Electronic check,86.05,1818.9,0,25.1,1.86,3,Action,15.56,21.14,0.6226,1,Medium
6976-BWGLQ,Female,0,Yes,Yes,72,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),25.2,1787.35,0,27.9,4.13,3,Drama,38.41,70.93,0.0026,0,Low
7078-NVFAM,Female,0,Yes,Yes,32,No,Single,Standard HD,Yes,Yes,No,No,No,No,Monthly,Yes,Electronic check,35.15,1051.05,0,19.3,1.61,2,Sports,15.54,29.9,0.2834,0,Low
8065-QBYTO,Female,1,No,No,71,Yes,Multiple,Ultra HD,Yes,Yes,No,Yes,Yes,No,Annual,Yes,Credit card (automatic),99.65,7181.25,0,12.7,1.68,3,Drama,7.11,72.06,0.1422,0,Low
2133-TSRRM,Female,0,No,Yes,34,Yes,Single,Ultra HD,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),105.35,3688.6,0,11.3,1.06,5,Reality,2.4,35.01,0.3375,0,Low
7384-GHBPI,Male,0,Yes,No,3,No,Single,Standard HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,35.15,99.75,1,18.8,2.49,4,Sports,11.7,2.84,0.8255,1,High
7603-USHJS,Male,0,No,Yes,12,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),73.75,871.4,1,16.5,2.48,1,Sports,40.92,11.82,0.5852,1,Medium
7234-FECYN,Female,1,No,No,8,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,No,Electronic check,101.35,780.5,1,15.3,4.73,5,Reality,14.47,7.7,0.7805,1,High
2511-ALLCS,Female,0,Yes,Yes,35,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),24.3,821.6,0,6.9,3.28,1,Comedy,22.63,33.81,0.0108,0,Low
3191-CSNMG,Female,0,Yes,Yes,3,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,80.7,239.45,0,13.7,2.79,4,Comedy,9.56,2.97,0.7707,1,High
7952-OBOYL,Male,0,No,No,3,Yes,Single,Ultra HD,No,No,Yes,Yes,Yes,No,Monthly,Yes,Mailed check,89.85,244.45,0,15.7,1.9,1,Drama,29.83,2.72,0.7025,1,High
7470-DYNOE,Male,0,No,No,53,Yes,Single,Standard HD,No,No,Yes,No,No,Yes,Annual,Yes,Electronic check,61.1,3357.9,0,24.7,1.62,5,Drama,8.0,54.96,0.1501,0,Low
7853-OETYL,Female,0,Yes,No,4,No,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,29.05,129.6,0,9.3,0.93,2,Kids,4.32,4.46,0.5092,1,Medium
1545-ACTAS,Female,0,Yes,Yes,48,Yes,Single,Ultra HD,Yes,No,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),99.7,4977.2,0,12.8,2.99,2,Drama,19.14,49.92,0.2076,0,Low
5876-HZVZM,Female,0,Yes,Yes,6,Yes,Single,Standard HD,Yes,Yes,No,No,No,No,Monthly,No,Credit card (automatic),55.9,365.35,1,27.0,2.65,2,Kids,35.78,6.54,0.4261,1,Medium
1400-MMYXY,Male,1,Yes,No,3,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,105.9,334.65,1,4.7,0.89,3,Action,1.39,3.16,0.866,1,High
5126-RCXYW,Male,0,Yes,Yes,54,No,Single,Standard HD,No,No,Yes,Yes,No,Yes,Two-Year,No,Credit card (automatic),46.0,2424.05,0,18.3,4.47,3,Sports,27.27,52.7,0.0369,0,Low
3085-QUOZK,Female,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,43.95,43.95,1,24.7,2.08,5,Sports,10.28,1.0,0.7172,1,High
2363-BJLSL,Male,0,No,No,62,Yes,Single,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),80.4,4981.15,0,24.2,2.89,4,Kids,17.48,61.95,0.1283,0,Low
1956-YIFGE,Male,0,Yes,Yes,22,Yes,Single,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Mailed check,100.05,2090.25,0,8.3,1.86,1,Reality,15.44,20.89,0.3575,0,Low
3926-CUQZX,Male,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),45.1,45.1,1,15.3,1.53,1,Drama,23.41,1.0,0.7116,1,High
7921-LMDFQ,Male,1,No,No,51,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),94.0,4905.75,0,27.7,3.38,2,Sports,46.81,52.19,0.2595,0,Low
2925-MXLSX,Female,0,No,No,30,Yes,Multiple,Standard HD,No,Yes,Yes,No,Yes,No,Annual,Yes,Credit card (automatic),68.95,2038.7,0,27.0,3.88,2,Action,52.38,29.57,0.1111,0,Low
5820-PTRYM,Female,1,Yes,No,56,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,No,No,Annual,Yes,Credit card (automatic),68.45,4014.0,0,21.3,4.97,2,Sports,52.93,58.64,0.0643,0,Low
9609-BENEA,Male,0,Yes,No,35,Yes,Multiple,Standard HD,No,Yes,No,Yes,Yes,No,Annual,Yes,Electronic check,69.0,2441.7,0,27.2,1.95,4,Drama,13.26,35.39,0.1179,0,Low
6211-WHMYA,Female,1,No,No,64,No,Single,Standard HD,No,Yes,No,Yes,Yes,No,Monthly,Yes,Electronic check,43.85,2751.0,0,20.2,4.4,1,Reality,88.88,62.74,0.2579,0,Low
4459-BBGHE,Male,0,No,Yes,30,No,Single,Standard HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,44.5,1307.8,0,18.1,3.37,4,Kids,15.25,29.39,0.418,1,Medium
9945-PSVIP,Female,0,Yes,Yes,25,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Mailed check,18.7,383.65,0,30.2,4.01,3,Kids,40.37,20.52,0.0481,0,Low
1041-RXHRA,Female,0,No,No,41,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),70.25,2868.05,1,11.5,2.57,1,Documentary,29.56,40.83,0.3916,0,Low
1750-CSKKM,Male,0,No,Yes,9,Yes,Single,Standard HD,No,No,No,No,Yes,No,Monthly,No,Electronic check,55.35,449.75,1,24.5,3.76,2,Sports,46.06,8.13,0.5805,1,Medium
9108-EJFJP,Female,0,Yes,No,1,Yes,Single,Standard HD,Yes,Yes,No,No,No,No,Monthly,Yes,Mailed check,53.55,53.55,0,3.9,1.94,3,Comedy,2.52,1.0,0.4646,1,Medium
0530-IJVDB,Male,0,No,Yes,70,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Electronic check,114.6,7882.5,0,12.2,1.79,1,Sports,21.84,68.78,0.0849,0,Low
0508-SQWPL,Female,0,Yes,Yes,57,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Bank transfer (automatic),20.1,1087.7,0,16.5,2.62,4,Sports,10.81,54.11,0.0115,0,Low
2215-ZAFGX,Male,0,No,No,9,Yes,Multiple,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,85.5,791.7,0,7.9,2.64,4,Reality,5.21,9.26,0.9088,1,High
8213-TAZPM,Female,0,Yes,Yes,69,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Bank transfer (automatic),108.75,7493.05,0,13.1,3.4,4,Sports,11.14,68.9,0.1589,0,Low
7142-HVGBG,Male,1,Yes,No,43,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,103.0,4414.3,1,29.6,2.25,1,Sports,66.6,42.86,0.785,1,High
1304-SEGFY,Female,0,Yes,No,72,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Two-Year,Yes,Electronic check,97.85,6841.3,0,11.7,3.95,1,Action,46.22,69.92,0.2348,0,Low
7242-EDTYC,Male,0,No,Yes,44,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),19.55,819.95,0,30.3,1.87,4,Drama,14.17,41.94,0.0211,0,Low
2904-GGUAZ,Female,0,Yes,No,72,Yes,Multiple,Ultra HD,Yes,Yes,No,No,No,No,Two-Year,Yes,Bank transfer (automatic),84.05,6052.25,0,25.2,2.05,5,Comedy,10.33,72.01,0.0389,0,Low
8267-ZNYVZ,Female,0,Yes,No,33,Yes,Single,Ultra HD,Yes,No,Yes,Yes,Yes,Yes,Annual,Yes,Electronic check,103.75,3361.05,1,10.4,4.11,4,Reality,10.69,32.4,0.5523,1,Medium
5136-GFPMB,Male,0,No,No,54,Yes,Multiple,Ultra HD,No,No,Yes,No,No,Yes,Monthly,No,Credit card (automatic),89.4,4869.5,0,11.9,4.14,1,Action,49.27,54.47,0.4197,1,Medium
2595-KIWPV,Male,0,No,Yes,27,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.7,509.3,0,28.7,3.79,3,Comedy,36.26,25.85,0.0118,0,Low
5243-SAOTC,Male,0,No,No,54,Yes,Multiple,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Bank transfer (automatic),79.85,4308.25,0,5.7,1.85,3,Action,3.52,53.95,0.4207,1,Medium
9398-MMQTO,Male,0,No,No,3,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,No,Credit card (automatic),74.45,221.1,0,20.4,4.33,1,Sports,88.33,2.97,0.4796,1,Medium
7619-PLRLP,Female,0,Yes,No,53,Yes,Multiple,Standard HD,Yes,Yes,Yes,No,No,Yes,Annual,No,Bank transfer (automatic),74.1,3833.95,0,25.9,3.75,3,Reality,32.38,51.74,0.0655,0,Low
6457-GIRWB,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,69.35,69.35,1,24.5,4.78,3,Sports,39.04,1.0,0.893,1,High
6508-NJYRO,Male,0,Yes,No,15,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,18.8,294.95,0,12.9,1.41,3,Reality,6.06,15.69,0.0398,0,Low
1450-SKCVI,Female,0,No,No,56,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,73.85,4092.85,1,7.5,4.19,4,Kids,7.86,55.42,0.629,1,Medium
4710-NKCAW,Male,0,Yes,Yes,5,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,No,Monthly,No,Credit card (automatic),64.4,316.9,0,22.0,2.55,1,Action,56.1,4.92,0.2326,0,Low
5306-BVTKJ,Male,0,Yes,Yes,48,Yes,Single,Standard HD,No,Yes,Yes,No,No,No,Annual,Yes,Credit card (automatic),55.8,2651.2,0,7.5,1.05,3,Action,2.62,47.51,0.1052,0,Low
0357-NVCRI,Female,0,No,Yes,25,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Credit card (automatic),20.05,471.7,0,8.0,3.07,2,Reality,12.28,23.53,0.1578,0,Low
5570-PTWEH,Female,0,Yes,No,3,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),75.15,216.75,1,9.3,3.38,3,Drama,10.48,2.88,0.7751,1,High
2371-KFUOG,Male,0,No,No,58,Yes,Single,Ultra HD,Yes,Yes,No,No,Yes,Yes,Annual,No,Bank transfer (automatic),99.15,5720.95,0,27.0,3.64,1,Sports,98.28,57.7,0.1586,0,Low
0463-ZSDNT,Male,0,No,No,10,Yes,Single,Standard HD,No,No,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),56.75,503.25,0,9.8,4.3,5,Reality,8.43,8.87,0.4297,1,Medium
6502-MJQAE,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,69.6,69.6,1,11.5,2.87,3,Reality,11.0,1.0,0.9218,1,High
6257-DTAYD,Male,0,Yes,No,71,Yes,Multiple,Ultra HD,No,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),104.15,7365.3,0,16.5,2.44,3,Sports,13.42,70.72,0.1553,0,Low
4616-ULAOA,Female,0,Yes,Yes,65,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),110.8,7245.9,0,24.1,3.73,1,Kids,89.89,65.4,0.055,0,Low
7693-LCKZL,Male,0,Yes,Yes,5,Yes,Multiple,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,80.15,385.0,1,22.7,2.9,1,Reality,65.83,4.8,0.8762,1,High
7746-AWNQW,Female,0,No,No,28,No,Single,Standard HD,No,No,Yes,Yes,No,No,Monthly,Yes,Mailed check,35.75,961.4,0,8.0,1.46,3,Action,3.89,26.89,0.2431,0,Low
5996-EBTKM,Female,0,Yes,Yes,67,Yes,Multiple,Standard HD,No,No,Yes,Yes,No,Yes,Two-Year,Yes,Bank transfer (automatic),69.9,4615.9,0,31.0,3.87,4,Kids,29.99,66.04,0.0354,0,Low
2758-RNWXS,Male,0,No,No,35,Yes,Single,Ultra HD,Yes,No,No,Yes,No,Yes,Annual,Yes,Electronic check,89.2,3251.3,0,18.8,2.18,5,Comedy,8.2,36.45,0.2953,0,Low
