customer_id,gender,senior_subscriber,family_account,kids_profile,subscription_months,mobile_access,shared_profiles,streaming_quality,account_security,offline_downloads,device_protection,premium_support,live_tv_package,movie_package,subscription_plan,digital_billing,payment_method,monthly_subscription_fee,total_spent,churn,views_per_week,average_watch_time,number_of_devices,favorite_genre,engagement_score,subscription_value_ratio
3938-YFPXD,Male,0,No,No,72,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),84.3,5997.1,0,14.2,1.31,3,Drama,6.2,71.14
7696-AMHOD,Female,0,Yes,Yes,49,Yes,Single,Standard HD,No,Yes,Yes,No,Yes,Yes,Annual,No,Credit card (automatic),78.0,3824.2,0,19.8,4.17,5,Comedy,16.51,49.03
2453-SAFNS,Female,1,No,No,54,Yes,Multiple,Standard HD,No,Yes,No,Yes,Yes,No,Annual,No,Mailed check,72.1,3886.05,0,11.1,4.61,4,Reality,12.79,53.9
9558-IHEZX,Female,0,No,No,71,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,Yes,Yes,Two-Year,Yes,Credit card (automatic),106.75,7283.25,0,9.7,2.73,1,Kids,26.48,68.23
9617-UDPEU,Female,0,No,No,22,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Mailed check,19.25,412.55,0,7.2,3.22,5,Reality,4.64,21.43
6340-DACFT,Female,0,Yes,Yes,50,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),20.55,1070.25,0,17.7,1.52,3,Kids,8.97,52.08
4955-VCWBI,Female,0,Yes,Yes,43,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,20.0,817.95,0,30.7,2.89,4,Reality,22.18,40.9
6813-GZQCG,Female,0,Yes,Yes,45,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),24.65,1171.3,0,13.6,4.1,4,Sports,13.94,47.52
7426-GSWPO,Male,1,No,No,64,Yes,Multiple,Ultra HD,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),103.5,6548.65,0,13.2,4.2,4,Sports,13.86,63.27
3389-KTRXV,Female,0,Yes,Yes,23,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,23.85,625.65,0,10.2,1.84,3,Documentary,6.26,26.23
3118-UHVVQ,Female,0,Yes,No,68,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),25.8,1911.5,0,23.0,1.84,2,Comedy,21.16,74.09
1031-IIDEO,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.85,70.85,1,19.5,4.62,2,Action,45.04,1.0
5832-XKAES,Male,0,No,No,2,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),69.8,134.7,1,26.1,2.37,4,Drama,15.46,1.93
3205-MXZRA,Male,0,No,No,26,Yes,Single,Standard HD,No,No,No,Yes,Yes,No,Annual,No,Credit card (automatic),59.45,1507.0,0,12.6,1.98,5,Comedy,4.99,25.35
4701-AHWMW,Male,0,Yes,No,55,No,Single,Standard HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),54.55,2978.3,1,21.3,4.4,2,Sports,46.86,54.6
8317-BVKSO,Male,0,No,No,14,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Electronic check,20.05,299.3,0,12.5,2.71,2,Reality,16.94,14.93
5702-KVQRD,Male,0,Yes,No,71,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,Yes,Electronic check,82.55,5832.65,0,20.7,2.52,2,Kids,26.08,70.66
0083-PIVIK,Male,0,No,No,64,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,No,Annual,No,Electronic check,81.25,5567.55,0,25.5,4.43,5,Action,22.59,68.52
9210-IAHGH,Female,0,No,No,7,Yes,Single,Standard HD,No,No,No,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),70.75,450.8,1,18.6,4.81,3,Action,29.82,6.37
6169-PGNCD,Female,0,No,No,57,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,No,Two-Year,Yes,Credit card (automatic),74.3,4166.35,0,25.3,4.46,1,Kids,112.84,56.07
0023-XUOPT,Female,0,Yes,No,13,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,No,Monthly,No,Electronic check,94.1,1215.6,1,9.9,2.62,2,Kids,12.97,12.92
4592-IWTJI,Female,0,Yes,Yes,3,No,Single,Standard HD,Yes,No,No,No,No,No,Monthly,No,Credit card (automatic),29.7,91.7,1,22.5,3.55,1,Comedy,79.88,3.09
4909-JOUPP,Male,1,Yes,No,72,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),109.7,7898.45,0,29.5,2.9,5,Sports,17.11,72.0
4657-FWVFY,Female,0,Yes,Yes,40,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,No,Monthly,Yes,Credit card (automatic),96.35,3915.4,0,19.7,4.58,2,Action,45.11,40.64
2257-BOVXD,Male,0,Yes,No,14,Yes,Multiple,Standard HD,No,No,No,Yes,Yes,No,Monthly,Yes,Credit card (automatic),66.6,979.5,0,18.2,3.03,3,Action,18.38,14.71
7729-JTEEC,Male,0,Yes,Yes,2,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,44.5,90.05,0,14.1,3.32,5,Documentary,9.36,2.02
7632-MNYOY,Male,1,No,No,66,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,No,Credit card (automatic),110.9,7432.05,1,9.1,1.58,2,Kids,7.19,67.02
6518-LGAOV,Female,0,Yes,No,38,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,105.0,4026.4,1,20.8,1.47,1,Kids,30.58,38.35
7242-QZLXF,Male,0,No,Yes,1,No,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,25.3,25.3,1,6.8,1.5,3,Comedy,3.4,1.0
4576-CSAJH,Male,0,No,No,22,Yes,Single,Standard HD,No,Yes,No,Yes,No,No,Annual,Yes,Credit card (automatic),55.15,1193.05,1,13.0,2.37,4,Reality,7.7,21.63
1000-AJSLD,Male,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.1,20.1,1,24.7,3.73,2,Drama,46.07,1.0
9696-RMYBA,Male,0,No,No,5,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Mailed check,80.1,398.55,0,23.8,3.18,4,Kids,18.92,4.98
8690-UPCZI,Male,0,Yes,Yes,29,Yes,Multiple,Standard HD,Yes,No,No,Yes,Yes,No,Annual,No,Bank transfer (automatic),69.05,1958.45,0,7.9,2.22,2,Documentary,8.77,28.36
1062-LHZOD,Male,0,Yes,Yes,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,69.9,69.9,1,24.1,4.24,3,Drama,34.06,1.0
9770-LXDBK,Female,0,No,No,3,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.4,63.15,0,26.2,1.66,1,Reality,43.49,3.1
4086-WITJG,Male,0,Yes,Yes,71,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.7,1301.1,0,9.5,4.34,4,Action,10.31,66.05
8344-WFMFH,Male,0,No,Yes,9,Yes,Single,Standard HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,50.1,484.05,0,21.9,3.94,4,Drama,21.57,9.66
9600-NAXZN,Male,0,No,No,43,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,101.4,4528.0,1,6.8,2.8,2,Drama,9.52,44.65
8822-KNBHV,Female,0,No,No,48,Yes,Multiple,Standard HD,Yes,Yes,Yes,No,Yes,Yes,Annual,Yes,Credit card (automatic),83.45,3887.85,0,22.8,4.37,3,Action,33.21,46.59
8404-FYDIB,Male,0,No,No,26,Yes,Multiple,Ultra HD,Yes,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),86.65,2208.75,0,12.2,2.06,1,Kids,25.13,25.49
2791-SFVEW,Female,0,No,No,9,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),20.15,238.15,0,25.0,4.16,5,Documentary,20.8,11.82
6457-USBER,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,80.8,80.8,1,18.4,2.75,4,Comedy,12.65,1.0
6762-NSODU,Female,0,Yes,Yes,46,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.4,958.15,0,9.5,4.19,2,Documentary,19.9,49.39
4662-EKDPQ,Male,0,No,No,2,Yes,Multiple,Standard HD,No,No,No,No,No,Yes,Monthly,No,Bank transfer (automatic),62.05,118.3,1,26.5,2.69,5,Reality,14.26,1.91
9248-OJYKK,Male,1,No,No,1,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,76.45,76.45,1,9.3,3.94,2,Kids,18.32,1.0
9888-ZCUMM,Male,0,Yes,Yes,64,No,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),60.05,3845.45,0,28.4,1.98,5,Drama,11.25,64.04
3398-FSHON,Female,1,No,No,12,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,91.3,1094.5,1,4.9,0.77,3,Action,1.26,11.99
3319-DWOEP,Male,1,Yes,No,6,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,95.75,573.75,1,22.3,2.75,3,Action,20.44,5.99
1074-WVEVG,Female,0,Yes,No,59,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,20.35,1267.0,0,16.0,2.09,5,Reality,6.69,62.26
9979-RGMZT,Female,0,No,No,7,Yes,Single,Ultra HD,No,Yes,No,No,Yes,Yes,Annual,Yes,Mailed check,94.05,633.45,0,26.2,4.79,2,Drama,62.75,6.74
6437-UDQJM,Female,1,Yes,No,72,Yes,Multiple,Standard HD,Yes,Yes,Yes,No,Yes,Yes,Two-Year,Yes,Credit card (automatic),84.1,6129.65,0,11.4,2.53,1,Comedy,28.84,72.89
1226-IENZN,Male,1,No,No,16,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,78.75,1218.25,0,9.0,3.85,1,Drama,34.65,15.47
2108-GLPQB,Male,0,Yes,No,25,Yes,Multiple,Standard HD,No,No,Yes,No,No,No,Monthly,No,Credit card (automatic),55.55,1405.3,0,11.5,3.15,1,Kids,36.22,25.3
9259-PACGQ,Female,0,Yes,No,34,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,No,Monthly,No,Electronic check,62.65,2274.9,1,23.9,2.83,1,Sports,67.64,36.31
4415-IJZTP,Female,0,No,No,1,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,74.5,74.5,1,5.9,2.14,4,Reality,3.16,1.0
1465-VINDH,Female,0,Yes,Yes,10,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Credit card (automatic),102.1,1068.85,1,4.0,0.75,4,Drama,0.75,10.47
5474-LAMUQ,Male,0,Yes,No,24,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,20.1,533.9,0,29.4,4.98,5,Reality,29.28,26.56
3468-DRVQJ,Female,0,Yes,Yes,10,Yes,Multiple,Standard HD,Yes,Yes,No,No,Yes,No,Annual,No,Electronic check,70.3,676.15,0,11.1,1.51,1,Documentary,16.76,9.62
1122-YJBCS,Male,0,Yes,No,69,Yes,Single,Standard HD,Yes,Yes,No,No,No,No,Annual,Yes,Credit card (automatic),53.65,3804.4,0,14.2,3.48,3,Documentary,16.47,70.91
4990-ALDGW,Male,0,No,No,57,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.75,1118.8,0,18.0,2.13,3,Kids,12.78,53.92
4816-OKWNX,Male,0,Yes,Yes,50,Yes,Single,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Bank transfer (automatic),103.4,5236.4,0,24.7,1.71,4,Sports,10.56,50.64
3315-IKYZQ,Male,0,Yes,Yes,28,No,Single,Standard HD,Yes,No,Yes,Yes,Yes,No,Annual,No,Mailed check,50.8,1386.8,0,28.9,3.48,3,Kids,33.52,27.3
2810-FTLEM,Female,0,No,No,16,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,50.15,762.25,1,25.3,3.61,2,Sports,45.67,15.2
4747-LCAQL,Male,0,No,No,25,Yes,Single,Standard HD,Yes,Yes,No,Yes,Yes,Yes,Monthly,Yes,Mailed check,79.0,1902.0,0,28.7,3.59,4,Action,25.76,24.08
3411-WLRSQ,Female,1,Yes,No,3,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Bank transfer (automatic),74.6,239.05,0,17.9,1.45,2,Reality,12.98,3.2
0898-XCGTF,Male,0,Yes,No,61,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),96.5,5673.7,0,15.5,3.41,5,Sports,10.57,58.79
8006-PYCSW,Female,0,No,No,2,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.1,39.8,0,4.2,1.33,4,Reality,1.4,1.98
8249-THVEC,Male,0,Yes,Yes,51,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,19.4,997.75,0,25.1,5.01,4,Kids,31.44,51.43
8722-PRFDV,Female,0,Yes,Yes,71,Yes,Single,Standard HD,Yes,No,Yes,No,Yes,Yes,Two-Year,No,Credit card (automatic),77.55,5574.35,0,11.6,3.36,4,Comedy,9.74,71.88
2164-SOQXL,Female,0,Yes,Yes,20,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.05,406.05,0,6.8,2.9,5,Documentary,3.94,20.25
4020-KIUDI,Male,0,Yes,Yes,6,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Credit card (automatic),19.85,138.85,0,25.0,4.75,1,Kids,118.75,6.99
5850-BDWCY,Female,0,No,No,6,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.2,123.65,0,18.2,1.82,1,Comedy,33.12,6.12
2038-YSEZE,Female,0,No,No,29,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,No,Monthly,No,Mailed check,67.45,1801.1,0,29.5,4.71,4,Kids,34.74,26.7
0827-ITJPH,Male,0,No,No,36,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),18.55,689.0,0,12.5,4.06,1,Sports,50.75,37.14
8799-OXZMD,Female,0,No,No,28,No,Single,Standard HD,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,29.75,790.7,0,16.4,2.36,1,Reality,38.7,26.58
1925-TIBLE,Female,0,Yes,No,7,Yes,Multiple,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,86.5,582.5,1,21.3,2.23,4,Action,11.87,6.73
1705-GUHPV,Female,0,No,No,63,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,24.2,1618.2,0,17.3,3.73,5,Drama,12.91,66.87
4779-ZGICK,Male,0,Yes,Yes,48,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,23.55,1173.35,0,20.4,3.41,1,Sports,69.56,49.82
0048-PIHNL,Female,0,Yes,No,49,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),20.45,900.9,0,9.1,1.24,1,Comedy,11.28,44.05
0818-OCPZO,Male,1,No,No,27,Yes,Multiple,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,81.45,2122.05,1,21.6,1.62,2,Drama,17.5,26.05
3967-KXAPS,Male,0,Yes,No,72,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),92.3,6719.9,0,11.1,4.05,4,Sports,11.24,72.8
1447-GIQMR,Male,0,Yes,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,69.15,69.15,1,17.2,2.86,3,Kids,16.4,1.0
3704-IEAXF,Female,0,Yes,Yes,72,No,Single,Standard HD,No,Yes,No,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),53.65,3784.0,0,10.9,2.68,5,Comedy,5.84,70.53
6810-VCAEX,Female,0,No,No,47,No,Single,Standard HD,Yes,Yes,No,Yes,No,No,Annual,No,Credit card (automatic),39.65,1798.65,0,23.6,2.14,4,Sports,12.63,45.36
0674-EYYZV,Female,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,54.65,54.65,0,26.5,4.19,3,Kids,37.01,1.0
4480-MBMLB,Female,0,No,No,36,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),104.8,3886.45,0,26.0,3.43,1,Kids,89.18,37.08
1395-OFUWC,Male,0,Yes,Yes,43,No,Single,Standard HD,No,Yes,No,No,No,No,Monthly,No,Credit card (automatic),29.3,1224.05,0,8.8,1.87,5,Action,3.29,41.78
0822-QGCXA,Female,1,Yes,No,27,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Monthly,No,Electronic check,83.85,2310.2,0,14.0,2.09,3,Kids,9.75,27.55
0872-NXJYS,Female,0,No,No,9,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,79.55,723.4,1,25.5,4.73,3,Action,40.21,9.09
2832-KJCRD,Female,0,No,No,38,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,103.65,3988.5,0,12.5,3.76,3,Reality,15.67,38.48
3588-WSTTJ,Female,1,No,No,35,Yes,Multiple,Ultra HD,Yes,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,99.05,3554.6,0,7.8,0.83,5,Comedy,1.29,35.89
4075-WKNIU,Female,0,Yes,Yes,0,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,No,Two-Year,No,Mailed check,73.35,,0,10.3,3.89,4,Reality,10.02,19.05
5090-EMGTC,Female,0,Yes,No,59,Yes,Single,Ultra HD,No,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Mailed check,100.05,6034.85,0,20.2,2.5,3,Drama,16.83,60.32
2346-CZYIL,Male,0,No,No,27,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),20.35,531.6,0,22.5,1.67,4,Action,9.39,26.12
3798-EPWRR,Female,1,No,No,2,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Electronic check,43.95,85.1,0,16.4,2.4,2,Action,19.68,1.94
6258-NGCNG,Male,0,No,No,7,Yes,Multiple,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,23.5,173.0,0,28.3,2.64,1,Reality,74.71,7.36
4186-ZBUEW,Female,0,No,No,36,Yes,Multiple,Standard HD,No,Yes,No,Yes,No,Yes,Annual,Yes,Mailed check,70.7,2511.95,0,30.4,4.34,1,Action,131.94,35.53
5274-XHAKY,Female,0,Yes,Yes,41,Yes,Multiple,Ultra HD,Yes,Yes,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),94.3,3893.6,0,7.6,1.79,5,Drama,2.72,41.29
1442-BQPVU,Female,0,No,No,13,No,Single,Standard HD,No,Yes,No,No,No,No,Monthly,No,Electronic check,29.15,357.15,0,19.6,4.19,1,Reality,82.12,12.25
3978-YNKDD,Male,0,No,Yes,19,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),20.85,467.5,0,27.1,4.8,2,Reality,65.04,22.42
4940-KHCWD,Female,0,Yes,No,60,No,Single,Standard HD,Yes,Yes,No,Yes,No,No,Two-Year,No,Bank transfer (automatic),37.7,2288.7,0,14.1,1.99,3,Action,9.35,60.71
9412-ARGBX,Female,0,No,Yes,48,Yes,Single,Ultra HD,No,Yes,Yes,Yes,Yes,No,Two-Year,Yes,Mailed check,95.5,4627.85,1,16.7,2.07,1,Action,34.57,48.46
1389-CXMLU,Male,1,No,No,3,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,No,Monthly,No,Electronic check,91.05,289.1,1,4.4,4.12,1,Comedy,18.13,3.18
9589-ABEPT,Male,0,Yes,No,69,Yes,Multiple,Ultra HD,No,Yes,No,Yes,Yes,No,Two-Year,Yes,Mailed check,92.45,6460.55,0,13.9,1.1,5,Action,3.06,69.88
9388-ZEYVT,Male,0,No,No,43,No,Single,Standard HD,No,No,Yes,Yes,No,Yes,Annual,No,Electronic check,44.15,1931.3,0,29.1,3.81,5,Documentary,22.17,43.74
0305-SQECB,Female,0,No,Yes,11,No,Single,Standard HD,Yes,No,No,Yes,No,No,Annual,Yes,Mailed check,36.05,402.6,0,15.2,2.25,5,Drama,6.84,11.17
7605-SNLQG,Female,0,Yes,No,45,Yes,Single,Standard HD,No,No,Yes,No,No,No,Monthly,Yes,Credit card (automatic),50.25,2221.55,0,9.1,3.46,4,Kids,7.87,44.21
4670-TABXH,Male,0,Yes,No,72,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),109.75,7758.9,0,30.5,1.86,2,Reality,28.36,70.7
5561-NWEVX,Female,1,Yes,No,2,Yes,Multiple,Ultra HD,No,No,Yes,No,No,No,Monthly,No,Electronic check,79.2,172.85,1,27.1,2.5,3,Drama,22.58,2.18
0064-SUDOG,Female,0,Yes,Yes,12,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),20.3,224.5,0,27.8,2.54,3,Kids,23.54,11.06
8561-NMTBD,Female,0,Yes,Yes,67,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Credit card (automatic),112.35,7388.45,0,9.7,4.18,4,Documentary,10.14,65.76
5161-XEUVX,Male,0,Yes,No,37,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,No,Two-Year,No,Mailed check,94.3,3460.95,0,9.3,2.88,5,Documentary,5.36,36.7
8292-FRFZQ,Female,0,No,No,39,No,Single,Standard HD,Yes,Yes,No,Yes,No,No,Annual,No,Bank transfer (automatic),41.15,1700.9,0,8.6,4.29,3,Action,12.3,41.33
8591-NXRCV,Female,0,No,No,41,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,No,Yes,Monthly,Yes,Bank transfer (automatic),74.65,3090.65,0,19.2,3.78,4,Kids,18.14,41.4
7895-VONWT,Female,0,No,No,25,No,Single,Standard HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,48.25,1293.8,0,17.9,3.74,4,Reality,16.74,26.81
4526-RMTLL,Male,0,Yes,Yes,8,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,Yes,Two-Year,Yes,Credit card (automatic),76.15,645.8,0,6.9,4.35,2,Documentary,15.01,8.48
6253-GNHWH,Female,0,Yes,Yes,71,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,No,No,Two-Year,No,Mailed check,71.1,5224.95,0,29.8,3.0,5,Documentary,17.88,73.49
4566-NECEV,Male,0,No,No,5,Yes,Multiple,Ultra HD,No,Yes,Yes,No,No,Yes,Monthly,No,Electronic check,96.55,500.1,0,15.8,3.06,4,Documentary,12.09,5.18
8080-POTJR,Female,0,No,No,30,Yes,Multiple,Standard HD,Yes,No,Yes,No,Yes,Yes,Annual,Yes,Credit card (automatic),79.3,2427.1,0,19.9,3.4,1,Kids,67.66,30.61
6906-MPARY,Male,0,No,No,40,Yes,Single,Ultra HD,No,Yes,No,Yes,No,Yes,Annual,Yes,Credit card (automatic),89.6,3488.15,0,5.3,3.63,4,Documentary,4.81,38.93
3662-FXJFO,Female,0,No,No,54,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Mailed check,20.5,1035.7,0,16.7,3.15,5,Comedy,10.52,50.52
8107-RZLNV,Male,0,Yes,No,72,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),106.3,7565.35,0,22.3,3.53,5,Reality,15.74,71.17
0516-OOHAR,Male,0,Yes,Yes,28,Yes,Single,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,No,Bank transfer (automatic),100.35,2799.0,0,19.4,1.91,3,Documentary,12.35,27.89
2027-CWDNU,Male,0,Yes,Yes,18,Yes,Single,Ultra HD,No,No,No,Yes,No,Yes,Monthly,Yes,Electronic check,85.6,1601.5,0,12.2,2.8,4,Kids,8.54,18.71
2737-WFVYW,Female,0,No,No,2,No,Single,Standard HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,45.25,85.5,1,2.9,2.6,1,Reality,7.54,1.89
9912-OMZDS,Female,0,Yes,Yes,59,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Electronic check,106.15,6256.2,0,26.7,4.83,1,Drama,128.96,58.94
3733-ZEECP,Male,0,Yes,Yes,22,Yes,Single,Standard HD,No,No,No,Yes,No,No,Monthly,Yes,Electronic check,51.1,1232.9,0,9.2,3.86,5,Comedy,7.1,24.13
7878-RTCZG,Female,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.9,19.9,0,5.9,1.01,4,Drama,1.49,1.0
2452-MRMZF,Female,1,Yes,No,72,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),25.7,1937.4,0,13.7,1.46,1,Kids,20.0,75.39
2272-QAGFO,Female,1,No,No,14,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,74.3,1096.25,1,29.1,2.79,3,Drama,27.06,14.75
7103-IPXPJ,Male,0,Yes,No,50,Yes,Multiple,Ultra HD,No,No,No,Yes,Yes,Yes,Annual,No,Electronic check,99.4,5059.75,0,19.5,2.48,5,Action,9.67,50.9
4342-HFXWS,Female,0,Yes,Yes,48,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,No,Annual,No,Bank transfer (automatic),69.7,3023.65,0,17.3,4.23,2,Kids,36.59,43.38
3545-CNWRG,Female,0,Yes,Yes,49,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,98.35,4889.2,0,15.4,4.74,3,Documentary,24.33,49.71
1785-BPHTP,Male,0,Yes,Yes,28,Yes,Single,Ultra HD,No,No,Yes,No,Yes,No,Monthly,No,Electronic check,85.45,2289.9,0,6.5,3.36,3,Documentary,7.28,26.8
4989-LIXVT,Male,1,No,No,68,Yes,Multiple,Ultra HD,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,95.9,6503.2,0,12.1,2.65,4,Sports,8.02,67.81
7315-WYOAW,Male,0,No,No,13,Yes,Multiple,Ultra HD,No,No,No,Yes,Yes,Yes,Monthly,No,Electronic check,100.75,1313.25,0,17.2,2.01,4,Reality,8.64,13.03
1173-XZPYF,Female,0,No,No,11,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,89.2,990.3,0,17.2,3.63,4,Drama,15.61,11.1
9850-OWRHQ,Female,0,Yes,No,3,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),74.1,228.0,1,3.0,2.75,2,Reality,4.12,3.08
